sequence_name,frame_number,label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,H,D,P40,image_sample
adl-36,032,-1,2.2581,2.5823,0.67074,103.2271,0.98032,1803.7847,1166.8801,0.0,./data/adl_imgs/adl-36-cam0-d-032.png
adl-36,033,-1,3.197,3.265,0.60132,138.7606,0.9672,1779.6474,933.6529,0.14509,./data/adl_imgs/adl-36-cam0-d-033.png
adl-36,034,-1,3.1029,3.184,0.62085,131.9269,0.95945,1765.3938,929.2639,0.15076,./data/adl_imgs/adl-36-cam0-d-034.png
adl-36,035,-1,2.9296,2.8722,0.55356,125.1959,0.95379,1754.9741,1024.6634,0.059083,./data/adl_imgs/adl-36-cam0-d-035.png
adl-36,036,-1,2.7867,2.8197,0.58258,126.9486,0.96847,1781.9912,987.9492,0.092313,./data/adl_imgs/adl-36-cam0-d-036.png
adl-36,037,-1,2.7821,2.9256,0.54661,118.8788,0.97524,1794.4457,1012.5134,0.076848,./data/adl_imgs/adl-36-cam0-d-037.png
adl-36,038,-1,2.5783,2.7916,0.53682,120.7489,0.97386,1791.9051,1002.1252,0.087257,./data/adl_imgs/adl-36-cam0-d-038.png
adl-36,039,-1,2.6914,2.7886,0.54763,122.5012,0.99329,1827.6512,1014.6184,0.08759,./data/adl_imgs/adl-36-cam0-d-039.png
adl-36,040,-1,2.4828,2.8029,0.52953,127.2899,0.97494,1793.8947,998.1503,0.10733,./data/adl_imgs/adl-36-cam0-d-040.png
adl-36,041,-1,2.3889,2.8131,0.51907,128.1548,0.97452,1793.1135,1004.5102,0.10464,./data/adl_imgs/adl-36-cam0-d-041.png
adl-36,042,-1,2.4066,2.7159,0.4936,129.9272,0.97463,1793.3237,1024.6812,0.089357,./data/adl_imgs/adl-36-cam0-d-042.png
adl-36,043,-1,2.4086,2.6517,0.47542,133.482,0.97844,1800.3295,1034.102,0.080574,./data/adl_imgs/adl-36-cam0-d-043.png
adl-36,044,-1,2.4348,2.6806,0.46972,131.7871,0.97132,1787.2286,1032.8076,0.080372,./data/adl_imgs/adl-36-cam0-d-044.png
adl-36,045,-1,2.3789,2.723,0.44932,133.5973,0.97519,1794.352,1037.3929,0.081269,./data/adl_imgs/adl-36-cam0-d-045.png
adl-36,046,-1,2.4149,2.7814,0.46134,134.6857,0.96874,1782.4746,1038.3336,0.081674,./data/adl_imgs/adl-36-cam0-d-046.png
adl-36,047,-1,2.4211,2.7568,0.44957,136.6193,0.98018,1803.5321,1035.5346,0.088669,./data/adl_imgs/adl-36-cam0-d-047.png
adl-36,048,-1,2.1333,2.511,0.51927,136.2281,0.96787,1780.8764,1093.6859,0.021398,./data/adl_imgs/adl-36-cam0-d-048.png
adl-36,049,-1,2.4731,2.7723,0.46564,136.7772,0.96242,1770.8488,1027.7786,0.090663,./data/adl_imgs/adl-36-cam0-d-049.png
adl-36,050,-1,2.4211,2.7129,0.45638,137.3179,0.96296,1771.8511,1031.385,0.085339,./data/adl_imgs/adl-36-cam0-d-050.png
adl-36,051,-1,2.4839,2.6664,0.47624,137.7269,0.96814,1781.3819,1033.7832,0.079855,./data/adl_imgs/adl-36-cam0-d-051.png
adl-36,052,-1,2.0,2.1528,0.53202,141.2191,0.96563,1776.7521,1095.9323,0.0099969,./data/adl_imgs/adl-36-cam0-d-052.png
adl-36,053,-1,2.1277,2.264,0.54585,140.7575,0.96536,1776.2572,1073.8625,0.026895,./data/adl_imgs/adl-36-cam0-d-053.png
adl-36,054,-1,2.5385,2.6552,0.52495,137.1265,0.96949,1783.8565,1027.805,0.074037,./data/adl_imgs/adl-36-cam0-d-054.png
adl-36,055,-1,2.2553,2.4312,0.5555,140.9514,0.97083,1786.319,1044.5717,0.049593,./data/adl_imgs/adl-36-cam0-d-055.png
adl-36,056,-1,2.3011,2.4811,0.57411,141.8696,0.97122,1787.0522,1038.164,0.055312,./data/adl_imgs/adl-36-cam0-d-056.png
adl-36,057,-1,2.4787,2.5857,0.54118,142.2749,0.9671,1779.4671,1009.5618,0.080486,./data/adl_imgs/adl-36-cam0-d-057.png
adl-36,058,-1,2.4316,2.5745,0.55698,144.2142,0.95846,1763.5721,1010.3872,0.08214,./data/adl_imgs/adl-36-cam0-d-058.png
adl-36,059,-1,2.4227,2.6032,0.54854,145.0431,0.9764,1796.5833,1008.5402,0.086132,./data/adl_imgs/adl-36-cam0-d-059.png
adl-36,060,-1,2.4227,2.6268,0.55986,144.7316,0.96854,1782.1135,1005.9254,0.091052,./data/adl_imgs/adl-36-cam0-d-060.png
adl-36,061,-1,2.3636,2.6562,0.55681,146.0971,0.97316,1790.6056,995.7621,0.10226,./data/adl_imgs/adl-36-cam0-d-061.png
adl-36,062,-1,2.4141,2.739,0.5605,147.2362,0.96528,1776.1232,989.9183,0.10624,./data/adl_imgs/adl-36-cam0-d-062.png
adl-36,063,-1,2.3725,2.6756,0.53132,149.7488,0.95248,1752.5602,998.841,0.098589,./data/adl_imgs/adl-36-cam0-d-063.png
adl-36,064,-1,2.4608,2.747,0.52785,150.8498,0.98735,1816.7252,995.1132,0.10567,./data/adl_imgs/adl-36-cam0-d-064.png
adl-36,065,-1,2.4851,2.6955,0.53619,150.2962,0.94307,1735.2505,987.796,0.1066,./data/adl_imgs/adl-36-cam0-d-065.png
adl-36,066,-1,2.56,2.6775,0.52676,150.3569,0.96419,1774.115,995.5513,0.096848,./data/adl_imgs/adl-36-cam0-d-066.png
adl-36,067,-1,2.5631,2.7125,0.50574,150.2454,0.985,1812.3947,999.7971,0.10071,./data/adl_imgs/adl-36-cam0-d-067.png
adl-36,068,-1,2.534,2.6339,0.50069,148.886,0.96707,1779.4104,1013.3032,0.082541,./data/adl_imgs/adl-36-cam0-d-068.png
adl-36,069,-1,2.4712,2.557,0.51021,150.2013,0.96494,1775.4986,1012.6213,0.08169,./data/adl_imgs/adl-36-cam0-d-069.png
adl-36,070,-1,2.4571,2.5311,0.50794,150.6451,0.95471,1756.6659,1020.3343,0.078052,./data/adl_imgs/adl-36-cam0-d-070.png
adl-36,071,-1,2.5192,2.5197,0.52066,151.8819,0.9794,1802.0949,1015.7592,0.077465,./data/adl_imgs/adl-36-cam0-d-071.png
adl-36,072,-1,2.5631,2.5698,0.53152,149.7921,0.98537,1813.0837,1019.5041,0.077285,./data/adl_imgs/adl-36-cam0-d-072.png
adl-36,073,-1,2.5922,2.5103,0.52834,151.3923,0.99203,1825.3387,1020.3151,0.073297,./data/adl_imgs/adl-36-cam0-d-073.png
adl-36,074,-1,2.5686,2.4973,0.56399,151.7946,0.97285,1790.0409,1018.115,0.073381,./data/adl_imgs/adl-36-cam0-d-074.png
adl-36,075,-1,2.61,2.5001,0.57057,150.6674,0.96415,1774.0377,1019.3016,0.072992,./data/adl_imgs/adl-36-cam0-d-075.png
adl-36,076,-1,2.6275,2.5109,0.57163,150.9967,0.99051,1822.5316,1011.2389,0.080763,./data/adl_imgs/adl-36-cam0-d-076.png
adl-36,077,-1,2.5686,2.5541,0.58554,149.4988,0.97265,1789.6692,1008.8583,0.083078,./data/adl_imgs/adl-36-cam0-d-077.png
adl-36,078,-1,2.6837,2.6458,0.62016,148.0945,0.9723,1789.0329,996.6289,0.098161,./data/adl_imgs/adl-36-cam0-d-078.png
adl-36,079,-1,2.7245,2.767,0.62784,146.1869,0.97228,1788.9909,987.1302,0.11115,./data/adl_imgs/adl-36-cam0-d-079.png
adl-36,080,-1,2.6535,2.7587,0.61153,145.801,0.96457,1774.8117,985.2788,0.11128,./data/adl_imgs/adl-36-cam0-d-080.png
adl-36,081,-1,2.7879,2.6857,0.60035,146.7154,0.96583,1777.1325,1007.1281,0.090832,./data/adl_imgs/adl-36-cam0-d-081.png
adl-36,082,-1,2.899,2.7573,0.5885,145.029,0.98533,1812.9995,1000.6869,0.096824,./data/adl_imgs/adl-36-cam0-d-082.png
adl-36,083,-1,2.899,2.8026,0.59248,144.3384,0.95673,1760.3887,987.3774,0.10663,./data/adl_imgs/adl-36-cam0-d-083.png
adl-36,084,-1,2.9208,2.7732,0.57221,145.9794,0.95082,1749.517,996.1534,0.096604,./data/adl_imgs/adl-36-cam0-d-084.png
adl-36,085,-1,2.9412,2.7783,0.57611,145.828,0.98294,1808.6169,998.8881,0.10023,./data/adl_imgs/adl-36-cam0-d-085.png
adl-36,086,-1,2.9126,2.7007,0.57317,146.7332,0.95823,1763.1353,994.8672,0.095139,./data/adl_imgs/adl-36-cam0-d-086.png
adl-36,087,-1,2.8365,2.6612,0.58849,146.6295,0.95774,1762.2474,997.5915,0.091055,./data/adl_imgs/adl-36-cam0-d-087.png
adl-36,088,-1,2.757,2.6083,0.57358,145.8963,0.96066,1767.6215,1001.522,0.083899,./data/adl_imgs/adl-36-cam0-d-088.png
adl-36,089,-1,2.7339,2.5717,0.57127,146.4273,0.96791,1780.9463,1012.1997,0.075286,./data/adl_imgs/adl-36-cam0-d-089.png
adl-36,090,-1,2.7054,2.5609,0.55045,146.2006,0.9864,1814.9722,1012.5628,0.079015,./data/adl_imgs/adl-36-cam0-d-090.png
adl-36,091,-1,2.614,2.51,0.56043,147.5004,0.96081,1767.8824,1013.976,0.077315,./data/adl_imgs/adl-36-cam0-d-091.png
adl-36,092,-1,2.6207,2.4963,0.55799,148.0488,0.98136,1805.7049,1016.9762,0.074707,./data/adl_imgs/adl-36-cam0-d-092.png
adl-36,093,-1,2.5339,2.4859,0.56369,148.0375,0.96643,1778.2309,1010.9961,0.07859,./data/adl_imgs/adl-36-cam0-d-093.png
adl-36,094,-1,2.5455,2.4545,0.54393,149.304,0.99261,1826.4061,1011.125,0.079917,./data/adl_imgs/adl-36-cam0-d-094.png
adl-36,095,-1,2.5122,2.4693,0.54458,148.5632,0.99153,1824.4111,1011.3562,0.082085,./data/adl_imgs/adl-36-cam0-d-095.png
adl-36,096,-1,2.408,2.4457,0.56662,149.5631,0.96408,1773.913,1004.7981,0.087715,./data/adl_imgs/adl-36-cam0-d-096.png
adl-36,097,-1,2.4375,2.5692,0.5493,147.4797,0.99635,1833.2844,993.2476,0.10325,./data/adl_imgs/adl-36-cam0-d-097.png
adl-36,098,-1,2.4567,2.6289,0.5634,145.5614,0.99079,1823.0551,990.9231,0.11033,./data/adl_imgs/adl-36-cam0-d-098.png
adl-36,099,-1,2.5118,2.6834,0.55987,144.0256,0.99552,1831.7612,983.4216,0.11705,./data/adl_imgs/adl-36-cam0-d-099.png
adl-36,100,-1,2.5906,2.6873,0.54426,143.8006,0.99073,1822.9513,982.2838,0.11587,./data/adl_imgs/adl-36-cam0-d-100.png
adl-36,101,-1,2.5794,2.7193,0.56449,142.8451,0.97263,1789.6311,976.8494,0.12044,./data/adl_imgs/adl-36-cam0-d-101.png
adl-36,102,-1,2.6457,2.7062,0.54122,142.62,0.98358,1809.7805,979.8385,0.11674,./data/adl_imgs/adl-36-cam0-d-102.png
adl-36,103,-1,2.685,2.7405,0.54432,141.4985,0.97033,1785.4044,977.9068,0.11976,./data/adl_imgs/adl-36-cam0-d-103.png
adl-36,104,-1,2.7244,2.7376,0.54399,140.7359,0.97768,1798.924,981.6616,0.11488,./data/adl_imgs/adl-36-cam0-d-104.png
adl-36,105,-1,2.7381,2.6779,0.5479,138.4012,0.97813,1799.7573,988.2291,0.10371,./data/adl_imgs/adl-36-cam0-d-105.png
adl-36,106,-1,2.75,2.6966,0.56849,136.2998,0.96671,1778.7513,986.0564,0.10196,./data/adl_imgs/adl-36-cam0-d-106.png
adl-36,107,-1,2.752,2.6769,0.57377,136.7275,0.97284,1790.0242,990.8764,0.094358,./data/adl_imgs/adl-36-cam0-d-107.png
adl-36,108,-1,2.752,2.6854,0.57919,134.4049,0.97489,1793.8054,993.5103,0.087693,./data/adl_imgs/adl-36-cam0-d-108.png
adl-36,109,-1,2.7823,2.7149,0.58368,132.7203,0.97431,1792.7282,995.3555,0.089027,./data/adl_imgs/adl-36-cam0-d-109.png
adl-36,110,-1,2.813,2.717,0.59867,131.6122,0.97612,1796.0626,994.3717,0.085917,./data/adl_imgs/adl-36-cam0-d-110.png
adl-36,111,-1,2.8279,2.7622,0.6029,128.7542,0.97178,1788.0811,990.8456,0.08843,./data/adl_imgs/adl-36-cam0-d-111.png
adl-36,112,-1,2.72,2.8034,0.61061,128.8158,0.95603,1759.1031,985.4662,0.094563,./data/adl_imgs/adl-36-cam0-d-112.png
adl-36,113,-1,2.7937,2.928,0.59413,127.4198,0.98507,1812.5276,987.4063,0.10444,./data/adl_imgs/adl-36-cam0-d-113.png
adl-36,114,-1,2.7287,3.0183,0.58432,125.1894,0.98012,1803.4175,983.1814,0.11386,./data/adl_imgs/adl-36-cam0-d-114.png
adl-36,115,-1,2.7176,3.072,0.5654,123.1646,0.97944,1802.1683,989.0716,0.11552,./data/adl_imgs/adl-36-cam0-d-115.png
adl-36,116,-1,2.6617,3.0544,0.55318,121.1593,0.96024,1766.8463,993.4787,0.10797,./data/adl_imgs/adl-36-cam0-d-116.png
adl-36,117,-1,2.797,3.0921,0.52423,118.9582,0.97856,1800.543,1007.0766,0.099896,./data/adl_imgs/adl-36-cam0-d-117.png
adl-36,118,-1,2.8162,3.1057,0.49426,117.5929,0.99765,1835.6767,1021.4133,0.09093,./data/adl_imgs/adl-36-cam0-d-118.png
adl-36,119,-1,3.1301,3.4471,0.52592,113.3638,0.98163,1806.2054,1028.0566,0.085164,./data/adl_imgs/adl-36-cam0-d-119.png
adl-36,120,-1,2.875,3.1717,0.47572,113.7215,0.97988,1802.9787,1029.7645,0.08499,./data/adl_imgs/adl-36-cam0-d-120.png
adl-36,121,-1,3.3136,3.5407,0.54103,110.0601,0.97203,1788.5419,1030.7866,0.086451,./data/adl_imgs/adl-36-cam0-d-121.png
adl-36,122,-1,2.5159,2.7614,0.58142,114.6075,0.98043,1803.9924,1108.9832,0.00077509,./data/adl_imgs/adl-36-cam0-d-122.png
adl-36,123,-1,2.9044,3.2681,0.48524,110.441,0.9781,1799.7046,1031.1515,0.093145,./data/adl_imgs/adl-36-cam0-d-123.png
adl-36,124,-1,2.8963,3.2651,0.4959,111.67,0.97201,1788.4919,1023.6454,0.095087,./data/adl_imgs/adl-36-cam0-d-124.png
adl-36,125,-1,2.9474,3.3146,0.50679,118.1947,0.97522,1794.4127,1024.5251,0.095754,./data/adl_imgs/adl-36-cam0-d-125.png
adl-36,126,-1,3.4649,3.5823,0.5638,99.84,0.9766,1796.9434,1037.669,0.080038,./data/adl_imgs/adl-36-cam0-d-126.png
adl-36,127,-1,3.5044,3.5964,0.58762,105.8028,0.9769,1797.49,1036.0683,0.075109,./data/adl_imgs/adl-36-cam0-d-127.png
adl-36,128,-1,3.2016,3.4743,0.56663,136.8375,0.97593,1795.7162,1008.1275,0.094142,./data/adl_imgs/adl-36-cam0-d-128.png
adl-36,129,-1,3.2975,3.5077,0.56936,123.5533,0.97906,1801.4639,1023.8873,0.074214,./data/adl_imgs/adl-36-cam0-d-129.png
adl-36,130,-1,3.3814,3.5273,0.59199,129.7793,0.97469,1793.4277,1018.5297,0.075631,./data/adl_imgs/adl-36-cam0-d-130.png
adl-36,131,-1,3.3983,3.5753,0.5974,135.8974,0.98037,1803.8829,1014.8954,0.082744,./data/adl_imgs/adl-36-cam0-d-131.png
adl-36,132,-1,3.2339,3.6445,0.58849,144.0824,0.98016,1803.4913,995.0822,0.10252,./data/adl_imgs/adl-36-cam0-d-132.png
adl-36,133,-1,3.2602,3.7395,0.60084,150.5207,0.97928,1801.868,976.3478,0.12779,./data/adl_imgs/adl-36-cam0-d-133.png
adl-36,134,-1,3.208,3.6764,0.59376,151.2781,0.97826,1800.005,978.501,0.12842,./data/adl_imgs/adl-36-cam0-d-134.png
adl-36,135,-1,3.2683,3.6015,0.60343,150.8537,0.97885,1801.0818,984.1624,0.12572,./data/adl_imgs/adl-36-cam0-d-135.png
adl-36,136,-1,2.9485,3.4814,0.54848,150.6579,0.97767,1798.9201,981.4814,0.12968,./data/adl_imgs/adl-36-cam0-d-136.png
adl-36,137,-1,2.6104,3.3971,0.48688,152.4829,0.97899,1801.3395,979.2715,0.13562,./data/adl_imgs/adl-36-cam0-d-137.png
adl-36,138,-1,2.3143,3.1993,0.43705,153.5602,0.97616,1796.1313,965.1624,0.14376,./data/adl_imgs/adl-36-cam0-d-138.png
adl-36,139,-1,2.3257,3.1431,0.43921,152.7574,0.96697,1779.2283,968.5801,0.14417,./data/adl_imgs/adl-36-cam0-d-139.png
adl-36,140,-1,2.3953,3.0873,0.4447,151.3144,0.97449,1793.0671,966.5039,0.13997,./data/adl_imgs/adl-36-cam0-d-140.png
adl-36,141,-1,2.7671,3.0963,0.53945,148.6679,0.97279,1789.9402,974.2321,0.13329,./data/adl_imgs/adl-36-cam0-d-141.png
adl-36,142,-1,2.8582,3.0546,0.56349,146.4048,0.97013,1785.0354,975.93,0.12867,./data/adl_imgs/adl-36-cam0-d-142.png
adl-36,143,-1,2.8993,3.0625,0.53114,136.8538,0.96052,1767.3495,1040.6392,0.074278,./data/adl_imgs/adl-36-cam0-d-143.png
adl-36,144,-1,2.8714,2.9222,0.59236,141.292,0.96358,1772.9832,972.6376,0.12316,./data/adl_imgs/adl-36-cam0-d-144.png
adl-36,145,-1,2.831,2.9079,0.59931,140.2503,0.96378,1773.3577,975.7105,0.11876,./data/adl_imgs/adl-36-cam0-d-145.png
adl-36,146,-1,2.9416,2.8834,0.6367,140.8677,0.96381,1773.4043,979.1505,0.11373,./data/adl_imgs/adl-36-cam0-d-146.png
adl-36,147,-1,2.8582,2.9074,0.63103,139.7389,0.96761,1780.3942,984.0768,0.10879,./data/adl_imgs/adl-36-cam0-d-147.png
adl-36,148,-1,2.7603,2.8937,0.61997,140.2553,0.96293,1771.7974,991.396,0.10637,./data/adl_imgs/adl-36-cam0-d-148.png
adl-36,149,-1,2.7808,2.902,0.62285,140.184,0.97063,1785.9626,995.4671,0.10469,./data/adl_imgs/adl-36-cam0-d-149.png
adl-36,150,-1,2.7039,2.9194,0.60033,139.9696,0.97043,1785.5973,1000.4942,0.10082,./data/adl_imgs/adl-36-cam0-d-150.png
adl-36,151,-1,2.5975,2.9243,0.57964,140.1977,0.97057,1785.8408,1006.6141,0.10083,./data/adl_imgs/adl-36-cam0-d-151.png
adl-36,152,-1,2.5366,2.9007,0.56468,141.185,0.96827,1781.6243,1006.3202,0.103,./data/adl_imgs/adl-36-cam0-d-152.png
adl-36,153,-1,2.4709,2.8172,0.53324,144.1657,0.97382,1791.8324,1012.2102,0.098769,./data/adl_imgs/adl-36-cam0-d-153.png
adl-36,154,-1,2.4457,2.7535,0.52063,145.7572,0.96992,1784.6476,1025.1838,0.088242,./data/adl_imgs/adl-36-cam0-d-154.png
adl-36,155,-1,2.4056,2.6532,0.50267,148.6505,0.96875,1782.5015,1033.8158,0.078718,./data/adl_imgs/adl-36-cam0-d-155.png
adl-36,156,-1,2.3641,2.5945,0.49148,150.3156,0.96918,1783.2888,1039.0785,0.074406,./data/adl_imgs/adl-36-cam0-d-156.png
adl-36,157,-1,2.373,2.5648,0.48526,150.5102,0.96695,1779.1816,1042.157,0.070134,./data/adl_imgs/adl-36-cam0-d-157.png
adl-36,158,-1,2.3838,2.5219,0.48609,151.3011,0.96569,1776.8777,1040.3972,0.0672,./data/adl_imgs/adl-36-cam0-d-158.png
adl-36,159,-1,2.373,2.5134,0.49357,150.9133,0.9688,1782.5905,1040.8029,0.06591,./data/adl_imgs/adl-36-cam0-d-159.png
adl-36,160,-1,2.388,2.4803,0.50748,151.1936,0.96252,1771.0412,1035.8203,0.064952,./data/adl_imgs/adl-36-cam0-d-160.png
adl-36,161,-1,2.3934,2.5029,0.51967,150.6226,0.96768,1780.5369,1028.9619,0.06734,./data/adl_imgs/adl-36-cam0-d-161.png
adl-36,162,-1,2.4121,2.5045,0.53227,150.639,0.95807,1762.8519,1018.0808,0.070426,./data/adl_imgs/adl-36-cam0-d-162.png
adl-36,163,-1,2.4199,2.5,0.5475,150.9335,0.95903,1764.6195,1015.1407,0.072342,./data/adl_imgs/adl-36-cam0-d-163.png
adl-36,164,-1,2.4659,2.4419,0.57022,151.8773,0.95133,1750.4505,1004.3488,0.076178,./data/adl_imgs/adl-36-cam0-d-164.png
adl-36,165,-1,2.4716,2.5105,0.58401,150.5476,0.95222,1752.082,999.1108,0.083512,./data/adl_imgs/adl-36-cam0-d-165.png
adl-36,166,-1,2.5174,2.5509,0.61044,149.3324,0.94641,1741.3906,994.5309,0.089391,./data/adl_imgs/adl-36-cam0-d-166.png
adl-36,167,-1,2.5263,2.5755,0.61968,148.5203,0.94331,1735.6867,994.6419,0.092623,./data/adl_imgs/adl-36-cam0-d-167.png
adl-36,168,-1,2.5614,2.5836,0.61688,148.2402,0.94824,1744.7597,995.4013,0.093046,./data/adl_imgs/adl-36-cam0-d-168.png
adl-36,169,-1,2.5439,2.5878,0.62203,147.5704,0.94991,1747.8413,996.4517,0.093322,./data/adl_imgs/adl-36-cam0-d-169.png
adl-36,170,-1,2.5647,2.5749,0.62534,146.756,0.9519,1751.4998,999.4501,0.091046,./data/adl_imgs/adl-36-cam0-d-170.png
adl-36,171,-1,2.5893,2.5955,0.63372,144.8851,0.95071,1749.3048,1001.0414,0.091013,./data/adl_imgs/adl-36-cam0-d-171.png
adl-36,172,-1,2.5529,2.599,0.62127,142.4043,0.93987,1729.3533,998.6756,0.091193,./data/adl_imgs/adl-36-cam0-d-172.png
adl-36,173,-1,2.6084,2.605,0.63766,140.9033,0.94312,1735.3367,999.4643,0.090348,./data/adl_imgs/adl-36-cam0-d-173.png
adl-36,174,-1,2.5629,2.6179,0.63623,138.5011,0.92887,1709.1222,995.388,0.092688,./data/adl_imgs/adl-36-cam0-d-174.png
adl-36,175,-1,2.6098,2.6358,0.63795,135.6777,0.92781,1707.1637,993.3678,0.09395,./data/adl_imgs/adl-36-cam0-d-175.png
adl-36,176,-1,2.5602,2.6294,0.62723,140.06,0.92258,1697.5479,987.6962,0.094393,./data/adl_imgs/adl-36-cam0-d-176.png
adl-36,177,-1,2.5329,2.6506,0.61961,146.3769,0.91926,1691.4399,979.5607,0.097395,./data/adl_imgs/adl-36-cam0-d-177.png
adl-36,178,-1,2.4734,2.6706,0.60712,150.9311,0.90916,1672.8516,971.733,0.098955,./data/adl_imgs/adl-36-cam0-d-178.png
adl-36,179,-1,2.4675,2.7152,0.59993,153.866,0.90837,1671.4028,963.2761,0.10185,./data/adl_imgs/adl-36-cam0-d-179.png
adl-36,180,-1,2.4152,2.7741,0.59063,158.4836,0.9022,1660.0558,955.9733,0.10594,./data/adl_imgs/adl-36-cam0-d-180.png
adl-36,181,-1,2.4176,2.8025,0.57969,161.9631,0.89624,1649.0736,947.5959,0.10829,./data/adl_imgs/adl-36-cam0-d-181.png
adl-36,182,-1,2.386,2.8673,0.56672,164.0889,0.89229,1641.8203,952.2975,0.10653,./data/adl_imgs/adl-36-cam0-d-182.png
adl-36,183,-1,2.4311,2.8888,0.56062,163.1997,0.89071,1638.9136,952.7112,0.10173,./data/adl_imgs/adl-36-cam0-d-183.png
adl-36,184,-1,2.3216,2.879,0.537,161.5285,0.87463,1609.3171,952.3506,0.096667,./data/adl_imgs/adl-36-cam0-d-184.png
adl-36,185,-1,2.3669,2.9494,0.52683,159.7204,0.8808,1620.6774,958.2546,0.094682,./data/adl_imgs/adl-36-cam0-d-185.png
adl-36,186,-1,2.355,2.9424,0.50794,156.634,0.87776,1615.0835,961.3918,0.088365,./data/adl_imgs/adl-36-cam0-d-186.png
adl-36,187,-1,2.3373,2.8766,0.50679,152.0763,0.87338,1607.0227,961.7239,0.08374,./data/adl_imgs/adl-36-cam0-d-187.png
adl-36,188,-1,2.2865,2.8438,0.4932,148.5594,0.86708,1595.4279,958.9942,0.082484,./data/adl_imgs/adl-36-cam0-d-188.png
adl-36,189,-1,2.2558,2.8188,0.48409,145.7064,0.8632,1588.2893,952.9217,0.083978,./data/adl_imgs/adl-36-cam0-d-189.png
adl-36,190,-1,2.2,2.7621,0.46991,139.802,0.85765,1578.0671,949.2272,0.081744,./data/adl_imgs/adl-36-cam0-d-190.png
adl-36,191,-1,2.1771,2.7371,0.46656,134.8432,0.85242,1568.4449,942.8235,0.081619,./data/adl_imgs/adl-36-cam0-d-191.png
adl-36,192,-1,2.1186,2.6633,0.46528,131.8399,0.84118,1547.7644,931.4781,0.084642,./data/adl_imgs/adl-36-cam0-d-192.png
adl-36,193,-1,2.0497,2.5674,0.45582,128.5129,0.83381,1534.2031,919.2743,0.086935,./data/adl_imgs/adl-36-cam0-d-193.png
adl-36,194,-1,2.0166,2.4902,0.45837,130.1607,0.82386,1515.9002,911.8805,0.087048,./data/adl_imgs/adl-36-cam0-d-194.png
adl-36,195,-1,2.0055,2.4364,0.44983,131.2208,0.81987,1508.5596,898.354,0.089596,./data/adl_imgs/adl-36-cam0-d-195.png
adl-36,196,-1,1.9833,2.3643,0.45364,133.2049,0.80889,1488.3562,886.1411,0.090151,./data/adl_imgs/adl-36-cam0-d-196.png
adl-36,197,-1,1.95,2.3043,0.45796,134.5546,0.79795,1468.2353,873.6899,0.09138,./data/adl_imgs/adl-36-cam0-d-197.png
adl-36,198,-1,1.9435,2.2623,0.47195,135.5335,0.78373,1442.0713,858.4304,0.095734,./data/adl_imgs/adl-36-cam0-d-198.png
adl-36,199,-1,1.905,2.2148,0.46213,136.5548,0.77865,1432.719,848.65,0.09274,./data/adl_imgs/adl-36-cam0-d-199.png
adl-36,200,-1,1.9425,2.1777,0.4741,136.3379,0.77281,1421.9613,833.6187,0.09712,./data/adl_imgs/adl-36-cam0-d-200.png
adl-36,201,-1,1.9302,2.1378,0.47396,135.6831,0.76105,1400.3345,822.9345,0.091557,./data/adl_imgs/adl-36-cam0-d-201.png
adl-36,202,-1,1.8947,2.0833,0.48421,137.156,0.74607,1372.7613,808.8127,0.095724,./data/adl_imgs/adl-36-cam0-d-202.png
adl-36,203,-1,1.9576,2.0412,0.49624,138.421,0.73966,1360.9773,797.562,0.096344,./data/adl_imgs/adl-36-cam0-d-203.png
adl-36,204,-1,1.9277,2.0078,0.48464,139.1361,0.7366,1355.3404,788.1449,0.094935,./data/adl_imgs/adl-36-cam0-d-204.png
adl-36,205,-1,1.9193,1.9687,0.50214,138.4322,0.71085,1307.9597,769.5355,0.099716,./data/adl_imgs/adl-36-cam0-d-205.png
adl-36,206,-1,1.9006,1.9058,0.50142,141.5233,0.70741,1301.6426,753.9941,0.10485,./data/adl_imgs/adl-36-cam0-d-206.png
adl-36,207,-1,1.811,1.8654,0.48795,141.3523,0.6856,1261.5124,735.6423,0.10759,./data/adl_imgs/adl-36-cam0-d-207.png
adl-36,208,-1,1.7988,1.8386,0.47908,142.778,0.68244,1255.6924,721.4626,0.11239,./data/adl_imgs/adl-36-cam0-d-208.png
adl-36,209,-1,1.7394,1.8032,0.47733,146.4093,0.66034,1215.0201,705.4067,0.11949,./data/adl_imgs/adl-36-cam0-d-209.png
adl-36,210,-1,1.7195,1.7671,0.4795,149.8321,0.64814,1192.5785,692.5035,0.12229,./data/adl_imgs/adl-36-cam0-d-210.png
adl-36,211,0,1.6807,1.7463,0.47495,153.815,0.63879,1175.3817,684.9815,0.12584,./data/adl_imgs/adl-36-cam0-d-211.png
adl-36,212,0,1.7229,1.7455,0.46838,156.0786,0.65469,1204.6375,677.7779,0.127,./data/adl_imgs/adl-36-cam0-d-212.png
adl-36,213,0,1.6747,1.7574,0.48581,158.7124,0.63555,1169.4186,675.0337,0.12842,./data/adl_imgs/adl-36-cam0-d-213.png
adl-36,214,0,1.6766,1.7958,0.47543,160.4824,0.64142,1180.2071,671.3198,0.12775,./data/adl_imgs/adl-36-cam0-d-214.png
